IPAddress,Parameter,Periodicity,RFValue,Thresholdvalue,ClientName
3.3.3.2,InterfaceOperStatus(GigabitEthernet0/1),60,3,DOWN,ATMSL
3.3.3.2,InterfaceInUtilization(Tunnel10),60,3,90,ATMSL
3.3.3.2,RouterCPUUtilization,60,3,60,ATMSL
192.168.248.21,Disk Usage: Per Drive,300,5,90,ATMSL
192.168.248.21,Memory Usage,60,5,90,ATMSL
10.0.50.1,Availability,10,12,0,ATMSL
10.0.50.1,InterfaceCRCErrors(Adaptive Security Appliance ''GREEN_ZONE'' interface),120,3,100,ATMSL
10.0.50.1,InterfaceCRCErrors(Adaptive Security Appliance ''INTERNAL_ZONE'' interface),120,3,100,ATMSL
10.0.50.1,InterfaceInDiscardsRate(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceCRCErrors(Adaptive Security Appliance ''Internal-Data0/1'' interface),120,3,100,ATMSL
10.0.50.1,InterfaceCRCErrors(Adaptive Security Appliance ''management'' interface),120,3,100,ATMSL
10.0.50.1,InterfaceInDiscardsRate(Adaptive Security Appliance ''management'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceInErrorsRate(Adaptive Security Appliance ''asa_mgmt_plane'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceInUtilization(Adaptive Security Appliance ''GREEN_ZONE'' interface),60,3,90,ATMSL
10.0.50.1,InterfaceInUtilization(Adaptive Security Appliance ''INTERNAL_ZONE'' interface),60,3,90,ATMSL
10.0.50.1,InterfaceOperStatus(Adaptive Security Appliance ''INTERNAL_ZONE'' interface),60,3,DOWN,ATMSL
10.0.50.1,InterfaceOperStatus(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),60,3,DOWN,ATMSL
10.0.50.1,InterfaceOutDiscardsRate(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceOutErrorsRate(Adaptive Security Appliance ''cplane'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceOutUtilization(Adaptive Security Appliance ''Internal-Data0/1'' interface),60,3,90,ATMSL
10.0.50.1,InterfaceOutUtilization(Adaptive Security Appliance ''management'' interface),60,3,90,ATMSL
10.0.50.1,InterfaceInErrorsRate(Adaptive Security Appliance ''cplane'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceInErrorsRate(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceInUtilization(Adaptive Security Appliance ''Internal-Data0/1'' interface),60,3,90,ATMSL
10.0.50.1,InterfaceInUtilization(Adaptive Security Appliance ''management'' interface),60,3,90,ATMSL
10.0.50.1,InterfaceOperStatus(Adaptive Security Appliance ''Internal-Data0/1'' interface),60,3,DOWN,ATMSL
10.0.50.1,InterfaceOperStatus(Adaptive Security Appliance ''management'' interface),60,3,DOWN,ATMSL
10.0.50.1,InterfaceOutDiscardsRate(Adaptive Security Appliance ''asa_mgmt_plane'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceOutErrorsRate(Adaptive Security Appliance ''asa_mgmt_plane'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceOutErrorsRate(Adaptive Security Appliance ''GREEN_ZONE'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceOutUtilization(Adaptive Security Appliance ''INTERNAL_ZONE'' interface),60,3,90,ATMSL
10.0.50.1,InterfaceOutUtilization(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),60,3,90,ATMSL
10.0.50.1,CiscoMemoryUtilization,60,3,75,ATMSL
10.0.50.1,InterfaceCRCErrors(Adaptive Security Appliance ''asa_mgmt_plane'' interface),120,3,100,ATMSL
10.0.50.1,InterfaceCRCErrors(Adaptive Security Appliance ''cplane'' interface),120,3,100,ATMSL
10.0.50.1,InterfaceInDiscardsRate(Adaptive Security Appliance ''asa_mgmt_plane'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceInDiscardsRate(Adaptive Security Appliance ''cplane'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceInDiscardsRate(Adaptive Security Appliance ''GREEN_ZONE'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceInDiscardsRate(Adaptive Security Appliance ''Internal-Data0/1'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceInDiscardsRate(Adaptive Security Appliance ''INTERNAL_ZONE'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceInUtilization(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),60,3,90,ATMSL
10.0.50.1,InterfaceOperStatus(Adaptive Security Appliance ''asa_mgmt_plane'' interface),60,3,DOWN,ATMSL
10.0.50.1,InterfaceOperStatus(Adaptive Security Appliance ''cplane'' interface),60,3,DOWN,ATMSL
10.0.50.1,InterfaceOperStatus(Adaptive Security Appliance ''GREEN_ZONE'' interface),60,3,DOWN,ATMSL
10.0.50.1,InterfaceOutDiscardsRate(Adaptive Security Appliance ''cplane'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceOutDiscardsRate(Adaptive Security Appliance ''GREEN_ZONE'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceOutDiscardsRate(Adaptive Security Appliance ''Internal-Data0/1'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceOutDiscardsRate(Adaptive Security Appliance ''INTERNAL_ZONE'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceOutDiscardsRate(Adaptive Security Appliance ''management'' interface),180,3,10,ATMSL
10.0.50.1,PacketLoss,60,3,10,ATMSL
10.0.50.1,ResponseTime,60,3,250,ATMSL
10.0.50.1,RouterCPUUtilization,60,3,60,ATMSL
10.0.50.1,InterfaceCRCErrors(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),120,3,100,ATMSL
10.0.50.1,InterfaceInErrorsRate(Adaptive Security Appliance ''GREEN_ZONE'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceInErrorsRate(Adaptive Security Appliance ''Internal-Data0/1'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceInErrorsRate(Adaptive Security Appliance ''INTERNAL_ZONE'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceInErrorsRate(Adaptive Security Appliance ''management'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceInUtilization(Adaptive Security Appliance ''asa_mgmt_plane'' interface),60,3,90,ATMSL
10.0.50.1,InterfaceInUtilization(Adaptive Security Appliance ''cplane'' interface),60,3,90,ATMSL
10.0.50.1,InterfaceOutErrorsRate(Adaptive Security Appliance ''Internal-Data0/1'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceOutErrorsRate(Adaptive Security Appliance ''INTERNAL_ZONE'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceOutErrorsRate(Adaptive Security Appliance ''management'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceOutErrorsRate(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),180,3,10,ATMSL
10.0.50.1,InterfaceOutUtilization(Adaptive Security Appliance ''asa_mgmt_plane'' interface),60,3,90,ATMSL
10.0.50.1,InterfaceOutUtilization(Adaptive Security Appliance ''cplane'' interface),60,3,90,ATMSL
10.0.50.1,InterfaceOutUtilization(Adaptive Security Appliance ''GREEN_ZONE'' interface),60,3,90,ATMSL
172.16.15.217,Availability,10,12,0,ATMSL
192.168.224.137,CiscoMemoryUtilization,60,3,75,ATMSL
192.168.224.137,InterfaceCRCErrors(Vlan1),120,3,100,ATMSL
192.168.224.137,InterfaceInDiscardsRate(FastEthernet1),180,3,10,ATMSL
192.168.224.137,InterfaceInErrorsRate(FastEthernet1),180,3,10,ATMSL
192.168.224.137,InterfaceInErrorsRate(FastEthernet3),180,3,10,ATMSL
192.168.224.137,InterfaceInUtilization(Tunnel0),60,3,90,ATMSL
192.168.224.137,InterfaceOperStatus(FastEthernet0),60,3,DOWN,ATMSL
192.168.224.137,InterfaceOutDiscardsRate(FastEthernet0),180,3,10,ATMSL
192.168.224.137,InterfaceOutDiscardsRate(FastEthernet2),180,3,10,ATMSL
192.168.224.137,InterfaceOutErrorsRate(FastEthernet2),180,3,10,ATMSL
192.168.224.137,InterfaceOutErrorsRate(FastEthernet4),180,3,10,ATMSL
192.168.224.137,InterfaceOutUtilization(Vlan1),60,3,90,ATMSL
192.168.224.137,ResponseTime,60,3,250,ATMSL
192.168.248.103,Availability,10,12,0,ATMSL
192.168.248.103,Disk Usage: Per Drive,300,5,90,ATMSL
192.168.248.103,Memory Usage,60,5,90,ATMSL
192.168.248.103,PacketLoss,60,3,10,ATMSL
192.168.248.103,Processor Usage: Per CPU,60,3,90,ATMSL
192.168.248.108,Availability,10,12,0,ATMSL
192.168.248.108,Disk Usage: Per Drive,300,5,90,ATMSL
192.168.248.108,Memory Usage,60,5,90,ATMSL
192.168.248.108,PacketLoss,60,3,10,ATMSL
192.168.248.108,Processor Usage: Per CPU,60,3,90,ATMSL
172.16.15.217,ResponseTime,60,3,250,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''asa_mgmt_plane'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''BLACK_ZONE'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''MPLS_ZONE'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''ORANGE_ZONE'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''RED_ZONE'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''GigabitEthernet0/1'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''GigabitEthernet0/2'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''GigabitEthernet0/3'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''GigabitEthernet0/4'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''cplane'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''ESX_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''failover_interface'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''GigabitEthernet0/0'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''WHITE_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''YELLOW_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''GigabitEthernet0/1'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''GigabitEthernet0/2'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''GigabitEthernet0/3'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''GigabitEthernet0/4'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''BLACK_ZONE'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''cplane'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''ESX_ZONE'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''failover_interface'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''GigabitEthernet0/0'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''RED_ZONE'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''WHITE_ZONE'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''YELLOW_ZONE'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''GigabitEthernet0/5'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''HSD_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''Internal-Data0/1'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''INTERNET_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,CiscoFirewallCPUUtilization,60,3,60,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''ESX_ZONE'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''GigabitEthernet0/0'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''Internal-Data0/1'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''management'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''WHITE_ZONE'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''cplane'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''failover_interface'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''HSD_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''INTERNET_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''YELLOW_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''BLACK_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''GigabitEthernet0/1'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''GigabitEthernet0/3'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''ORANGE_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''cplane'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''failover_interface'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''HSD_ZONE'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''INTERNET_ZONE'' interface),60,3,80,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''RED_ZONE'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''YELLOW_ZONE'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''GigabitEthernet0/1'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''GigabitEthernet0/3'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''GigabitEthernet0/1'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''GigabitEthernet0/2'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''GigabitEthernet0/3'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''GigabitEthernet0/4'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''GigabitEthernet0/5'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''asa_mgmt_plane'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''BLACK_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''MPLS_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''ORANGE_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''RED_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''GigabitEthernet0/5'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''HSD_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''Internal-Data0/1'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''INTERNET_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''asa_mgmt_plane'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''BLACK_ZONE'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''management'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''MPLS_ZONE'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''ORANGE_ZONE'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''GigabitEthernet0/5'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''HSD_ZONE'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''Internal-Data0/1'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''INTERNET_ZONE'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''BLACK_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''cplane'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''ESX_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''failover_interface'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''RED_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''WHITE_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''YELLOW_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutErrorsRate(Adaptive Security Appliance ''asa_mgmt_plane'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutErrorsRate(Adaptive Security Appliance ''management'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutErrorsRate(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutErrorsRate(Adaptive Security Appliance ''MPLS_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutErrorsRate(Adaptive Security Appliance ''ORANGE_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutUtilization(Adaptive Security Appliance ''BLACK_ZONE'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceOutUtilization(Adaptive Security Appliance ''cplane'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceOutUtilization(Adaptive Security Appliance ''ESX_ZONE'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceOutUtilization(Adaptive Security Appliance ''failover_interface'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceOutUtilization(Adaptive Security Appliance ''RED_ZONE'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceOutUtilization(Adaptive Security Appliance ''WHITE_ZONE'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceOutUtilization(Adaptive Security Appliance ''YELLOW_ZONE'' interface),60,3,90,ATMSL
192.168.224.129,PacketLoss,60,3,10,ATMSL
192.168.224.129,Availability,10,12,0,ATMSL
192.168.224.129,CiscoMemoryUtilization,60,3,75,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''cplane'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''failover_interface'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''HSD_ZONE'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''INTERNET_ZONE'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceCRCErrors(Adaptive Security Appliance ''YELLOW_ZONE'' interface),120,3,100,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''ESX_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''GigabitEthernet0/0'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''GigabitEthernet0/5'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''Internal-Data0/1'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''management'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInDiscardsRate(Adaptive Security Appliance ''WHITE_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''asa_mgmt_plane'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''GigabitEthernet0/2'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''GigabitEthernet0/4'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''management'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''MPLS_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInErrorsRate(Adaptive Security Appliance ''RED_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''ESX_ZONE'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''GigabitEthernet0/0'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''GigabitEthernet0/5'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''Internal-Data0/1'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceInUtilization(Adaptive Security Appliance ''WHITE_ZONE'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''asa_mgmt_plane'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''GigabitEthernet0/2'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''GigabitEthernet0/4'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''management'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOperStatus(Adaptive Security Appliance ''MPLS_ZONE'' interface),60,3,DOWN,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''GigabitEthernet0/1'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''GigabitEthernet0/3'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutDiscardsRate(Adaptive Security Appliance ''ORANGE_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutErrorsRate(Adaptive Security Appliance ''BLACK_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutErrorsRate(Adaptive Security Appliance ''ESX_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutErrorsRate(Adaptive Security Appliance ''GigabitEthernet0/5'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutErrorsRate(Adaptive Security Appliance ''Internal-Data0/1'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutErrorsRate(Adaptive Security Appliance ''WHITE_ZONE'' interface),180,3,10,ATMSL
192.168.224.129,InterfaceOutUtilization(Adaptive Security Appliance ''GigabitEthernet0/1'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceOutUtilization(Adaptive Security Appliance ''GigabitEthernet0/3'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceOutUtilization(Adaptive Security Appliance ''INTERNET_ZONE'' interface),60,3,80,ATMSL
192.168.224.129,InterfaceOutUtilization(Adaptive Security Appliance ''mgmt_plane_int_tap'' interface),60,3,90,ATMSL
192.168.224.129,InterfaceOutUtilization(Adaptive Security Appliance ''ORANGE_ZONE'' interface),60,3,90,ATMSL
192.168.224.129,ResponseTime,60,3,250,ATMSL
